SMILES,chembl_cyp3a4_pchembl
CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,5.1
CCCCCCCCCCC/C=C\C(C)(C)/C=C\CCCC(=O)O,4.4
CCCCCCCCCCCC(=O)NC(C(=O)OCC)C(O)c1cccc([N+](=O)[O-])c1,4.85
CCCCCCCCCCCC(=O)OCC(CCP(=O)(O)OCCNC(=O)c1ccc(Cn2c(=O)[nH]c3c(N)nc(OCCOC)nc32)cc1)OC(=O)CCCCCCCCCCC,4.87
CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)c1ccc(Cn2c(=O)[nH]c3c(N)nc(OCCOC)nc32)cc1)OC(=O)CCCCCCCCCCC,4.87
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,6.3
CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]21OC(C)=O,4.6
CCCCCCCCCCCCCCCC(=O)NC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OCC,4.6
CCCCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,4.4
CCCCCCCCCCCCCCCCCC(=O)NC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OCC,4.5
CCCCCCCCCCCCCCCCCCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21.N,4.3
CCCCCCCCCCCCCCCCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21.N,4.28
CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21.N,4.27
CCCCCCCCCCCCCCCCSCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21.N,4.24
CCCCCCCCCCCCCCCOP(=O)(O)CO[C@H](C)Cn1cnc2c(N)ncnc21.N,4.26
CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,4.5
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],4.5
CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,4.4
CCCCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,4.67
CCCCCCCCCc1ccc(O)cc1,4.5
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,4.5
CCCCCCCCN1C(=O)N(C)C(N(O)C(=O)NC)C1(C)C,5.2
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,5.0
CCCCCCCCSc1nnc(CSc2nc3nc(C)cc(C)n3n2)o1,4.45
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],4.9
CCCCCCCCn1sccc1=O,4.9
CCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,5.1
CCCCCCCSc1nc2cc(OC)ccc2[nH]1,4.8
CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,5.02
CCCCCCN(C(=O)CCCCCN1C(=O)NC(C2CC2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.4
CCCCCCN(C(=O)CCCCCN1C(=O)NC(C2CCCCC2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.5
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(O)c(C(=O)OC)c1,5.0
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(O)cc1,5.0
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)O)c(C(=O)O)c1,4.8
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)cc1,5.0
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1cccc(C(=O)OC)c1,5.6
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccccc1,5.7
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccccn1,6.0
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C)C(=O)NCCCC,5.5
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(C(C)(C)C)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.9
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(C(F)(F)F)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.4
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(C3CCCCC3)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.7
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc(Cl)cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.5
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc([N+](=O)[O-])cc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.7
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccc3ccccc3c2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.6
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2cccc([N+](=O)[O-])c2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.5
CCCCCCN(C(=O)CCCCCN1C(=O)NC(c2ccccc2-c2ccccc2)C(C(=O)OCc2ccccc2)=C1C)C(C(=O)NCCCC)c1ccc(OCC(=O)OC)c(C(=O)OC)c1,5.2
CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(Cl)cc2)[nH]c2ccc(Cl)cc12,4.9
CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(F)cc2)[nH]c2ccccc12,5.6
CCCCCCN1C=CC(=C/C=C(\C#N)C(=O)OCC)C=C1,4.8
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,5.1
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,4.7
CCCCCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(CC)CC1,4.55
CCCCCCOc1ccc(-n2ccnc2)cn1,4.11
CCCCCCOc1ccccc1C(N)=O,4.6
CCCCCCSc1nc2cc(OC)ccc2[nH]1,5.27
CCCCCC[C@@H]([C@@H](C)O)n1cnc2c(N)ncnc21,4.4
CCCCCC[C@@H]([C@H](C)O)n1cnc2c(N)ncnc21,4.8
CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(CO)C3)ccc2C1,4.72
CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,5.2
CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@H]1OC(=O)CC(C)C,5.3
CCCCCCc1ccc(N/C=N/O)cc1,4.3
CCCCCCc1ccc(O)cc1O,5.9
CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,5.3
CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(C)C,6.48
CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+],4.8
CCCCCOC(=O)CSc1nnc(-c2ccccc2)c(O)n1,4.65
CCCCCOC(=O)c1c(N)n(CCOC)c2nc3ccccc3nc12,5.05
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,4.9
CCCCCOCC(O)CCC(=O)NN,4.85
CCCCCOc1ccc(C(=O)NCC2(c3ccccc3)CCOCC2)cc1,4.5
CCCCCOc1ccc(OC(=O)c2ccncc2)cc1,4.6
CCCCCS(=O)(=O)CCCCCCCCCCn1c(-c2ccc(O)cc2)c(C)c2cc(O)ccc21,6.2
CCCCCSc1nc2cc(OC)ccc2[nH]1,4.58
CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(=O)N1CCC[C@H]1CO)C(C)C,5.3
CCCCC[C@H](O)C=C[C@H]1[C@H](O)CC(=O)[C@H]1CCCCCCC(=O)O,4.5
CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,4.43
CCCCC[C@H](O)CC(=O)CCc1ccc(OC)c(O)c1,4.44
CCCCC[C@H](O)c1cccc(OCc2ccc3ccccc3n2)c1,4.9
CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,4.6
CCCCCc1cc(O)cc(O)c1,4.9
CCCCCc1nc2c(C#N)c(-c3ccc(Cl)cc3)ccn2n1,4.6
CCCCCn1c(CN2CCCCC2C)nc2c1c(=O)n(C)c(=O)n2C,5.3
CCCCCn1c(CN2CCN(c3cc(Cl)ccc3C)CC2)nc2c1c(=O)[nH]c(=O)n2C,5.65
CCCCCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,5.2
CCCCCn1c(SCc2ccncc2)nc2cc(C(=O)NCc3ccco3)ccc2c1=O,6.1
CCCCCn1cc[n+](-c2nc3ccccc3nc2[N-]S(=O)(=O)c2ccc(C)cc2)c1,5.1
CCCCN(C(=O)c1c(C)[nH]c(C(=O)OCC)c1C)c1ccccc1,5.35
CCCCN(C(S)=Nc1ccccc1)C1CCS(=O)(=O)C1,4.65
CCCCN(C)C(=O)N1CCC(=CC#Cc2cccc(C)n2)CC1,4.87
CCCCN(C)CCCNC(=O)C[S+]([O-])Cc1nc(-c2ccc(OC)c(OC)c2)oc1C,4.85
CCCCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,5.64
CCCCN(CC)C(=O)Cc1ccccc1OC,4.8
CCCCN(CC)Cc1ccc(CNC(=O)Nc2ccc(OC)cc2OC)o1,4.65
CCCCN(CC)S(=O)(=O)N1CCC(C(=O)NCCCN2CCOCC2)CC1,4.95
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.8
CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl,5.0
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,4.4
CCCCN(CCCC)c1nc(OC)nc(-n2nnc(C(C)=O)c2C)n1,4.6
CCCCN1C(=O)/C(=C\c2ccco2)C(=O)N(CCc2ccccc2)C1=O,4.9
CCCCN1C(=O)/C(=c2\sc3nc(=O)c(-c4ccccc4)nn3c2=O)c2ccccc21,5.35
CCCCN1C(=O)C(C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,5.03
CCCCN1C(=O)C(C2c3ccccc3C(=O)N2Cc2ccccc2)C(=O)NC1=S,5.6
CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,4.71
CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,5.03
CCCCN1C(=O)C(NC(=O)c2cccnc2)(C(F)(F)F)C2=C1CC(C)(C)CC2=O,5.1
CCCCN1C(=O)CN(CCc2ccccc2)C(=O)C1c1ccc(OC)cc1,5.1
CCCCN1C(=O)NC(=O)/C(=C(/CC)NCc2ccc(F)cc2)C1=O,4.55
CCCCN1C(=O)NC(=O)/C(=C(/CC)Nc2ccc(OC)cc2OC)C1=O,5.1
CCCCN1C(=O)NC(=O)/C(=C\NCCN2CCCCC2)C1=O,4.7
CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,4.6
CCCCN1C2=C(C(=O)CCC2)C(c2ccc(Cl)c(Cl)c2)C2=C1c1ccccc1C2=O,5.8
CCCCN1CCC(COC(=O)c2cc(Cl)c(N)c3c2OCCO3)CC1,5.5
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,4.5
CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,5.0
CCCCN1CCC[C@@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC,5.1
CCCCN1CSC(=S)N(Cc2ccccc2)C1,5.5
CCCCN=C(S)NNC(=O)CCn1nc(C)c(Br)c1C,5.35
CCCCN=C(S)NNC(=O)c1csc2c1CCC(C)C2,4.8
CCCCNC(=O)C(CC)Sc1nc2sc(C(=O)OC)c(C)c2c(=O)n1N,5.35
CCCCNC(=O)C(c1ccc(-c2ccccc2)cc1)N(CCN1CCOCC1)C(=O)CCCCCN1C(=O)NC(c2ccc([N+](=O)[O-])cc2)C(C(=O)OCc2ccccc2)=C1C,5.6
CCCCNC(=O)C(c1ccc(OCC(=O)OC)c(C(=O)OC)c1)N(CCC1=CCCCC1)C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C,5.6
CCCCNC(=O)C(c1ccc(OCC(=O)OC)c(C(=O)OC)c1)N(CCOC)C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C,5.5
CCCCNC(=O)C(c1ccc(OCC(=O)OC)c(C(=O)OC)c1)N(CCc1ccccc1)C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C,5.3
CCCCNC(=O)C(c1ccc(OCC(=O)OC)c(C(=O)OC)c1)N(CCc1ccccn1)C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C,5.1
CCCCNC(=O)C(c1ccc(OCC(=O)OC)c(C(=O)OC)c1)N(Cc1ccccc1)C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C,5.3
CCCCNC(=O)C(c1ccc(OCC(=O)OC)c(C(=O)OC)c1)N(Cc1ccccn1)C(=O)CCCCCN1C(=O)NC(c2ccc(-c3ccccc3)cc2)C(C(=O)OCc2ccccc2)=C1C,5.1
CCCCNC(=O)C1C2C=CC3(CN(Cc4ccccc4Cl)C(=O)C13)O2,5.4
CCCCNC(=O)CCC(=O)Nc1ccc2nc(N3CCOCC3)cc(C)c2c1,5.3
CCCCNC(=O)CCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3,5.4
CCCCNC(=O)CSc1nc2cc(OC)c(OC)cc2c(=O)n1Cc1ccc(OC)cc1,5.55
CCCCNC(=O)CSc1nc2ccccc2c(=O)n1CCNC(C)=O,4.6
CCCCNC(=O)Cc1coc2ccc3ccccc3c12,5.35
CCCCNC(=O)[C@@H]1Cc2ccccc2N1C(=O)[C@H](N)CC,5.5
CCCCNC(=O)c1cc2nc3c(c(C(F)(F)F)n2n1)CCc1ccccc1-3,5.1
CCCCNC(=O)c1ccc(OC)c(CSc2nc3cc(F)ccc3n2CC(=O)O)c1,5.28
CCCCNCCOCCOc1ccc(C)cc1[N+](=O)[O-].O=C(O)C(=O)O,4.85
CCCCNCCOCCSc1ccc(Cl)cc1.O=C(O)C(=O)O,4.85
CCCCNS(=O)(=O)c1ccc(OC)c(Cl)c1Cl,4.95
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,4.85
CCCCNc1c(CN)cnc2cc(Cl)ccc12,5.5
CCCCNc1cc(=O)oc2ccccc12,4.75
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,5.2
CCCCNc1nc(-c2ccccc2)c(C(=O)OCC)cc1C#N,4.55
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2C(C)CCCN(CC)CC,5.0
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2C1CCN(Cc2ccccc2)C1,5.1
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CC(C)(C)CN(C)C,5.0
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CC1CCCN1CC,5.4
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CC1CCN(C)CC1,4.8
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCCCN(CC)CC,4.9
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCCN(C)C,4.8
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCCN(CC)CC,4.6
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCCN1CCCCC1C,5.2
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCN(C)C,4.8
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCN1CCCC1,4.9
CCCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCN1CCCCC1,5.5
CCCCNc1nc(C)nc2c1nc(C)n2CCC,4.5
CCCCNc1nc(N)nc2c(C)nn(Cc3ncc(C4CCNCC4)cc3OC)c12,6.0
CCCCNc1nc(N)nc2c(C3CC3)nn(Cc3ncc(C4CCNCC4)cc3OC)c12,5.0
CCCCNc1nc(N)nc2cccc(C(=O)N(C)Cc3ccccc3)c12,5.07
CCCCNc1nc(N)nc2cccc(OCc3cccnc3)c12,5.17
CCCCNc1nc(N)nc2cccc(OCc3nccc(OC)c3OC)c12,5.0
CCCCNc1nc(N)nc2cnn(Cc3ccc(CNC4CCC4)cc3OC)c12,5.135
CCCCNc1nc(SC)nc2[nH]cnc12,5.5
CCCCNc1nccc2[nH]c3ccccc3c12,7.0
CCCCO/C(O)=C1\C(C)=Nc2ncnn2C1c1cc(OC)ccc1OC,5.15
CCCCO/C(O)=C1\C(C)=Nc2nnnn2C1c1ccc(OC)c(OC)c1OC,4.75
CCCCOC(=O)CSc1nnc(-c2cc(OC)c(OC)c(OC)c2)o1,4.6
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1,5.5
CCCCOC(=O)c1cc2c3ccccc3nc-2c[nH]1,4.6
CCCCOC(=O)c1ccc(N)cc1,5.0
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,5.0
CCCCOC(OCCCC)[C@H](O)CSc1ccc2ccccc2c1,5.3
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,5.91
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,4.6
CCCCOP(=O)(OCCCC)OCCCC,4.8
CCCCOc1cc(C[C@@H]2CNC(=O)N2)ccc1OC,4.8
CCCCOc1ccc(-c2[nH]ncc2C)cc1,4.57
CCCCOc1ccc(-c2c[nH]cn2)cc1,6.05
CCCCOc1ccc(-c2cc[nH]c2)cc1,5.12
CCCCOc1ccc(-c2cc[nH]n2)cc1,4.15
CCCCOc1ccc(-c2cccnc2)cc1,4.53
CCCCOc1ccc(-c2ccncc2)cc1,4.29
CCCCOc1ccc(-c2ccnn2C)cc1,4.03
CCCCOc1ccc(-c2ccns2)cc1,4.64
CCCCOc1ccc(-c2cnco2)cc1,4.24
CCCCOc1ccc(-c2ncc[nH]2)cc1,4.35
CCCCOc1ccc(-n2ccnc2)cc1,6.46
CCCCOc1ccc(-n2ccnc2C)cc1,4.29
CCCCOc1ccc(-n2cnc(C)c2)cc1,5.04
CCCCOc1ccc(-n2cncc2C)cc1,6.94
CCCCOc1ccc(/C=C/C(=O)NCCc2nc3ccccc3[nH]2)cc1,4.9
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,4.5
CCCCOc1ccc(C(=O)N/C(=C\c2ccc(OC)cc2)C(=O)OCc2ccco2)cc1,5.4
CCCCOc1ccc(C(=O)N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)OCCC)cc1,6.0
CCCCOc1ccc(CNn2c(C)nc3ccccc3c2=O)cc1,5.8
CCCCOc1ccc(S(=O)(=O)Nc2cccnc2)cc1,5.6
CCCCOc1ccc2nnc(Sc3ccc4nc(NC(=O)NCCN5CCOCC5)sc4c3)n2n1,5.06
CCCCOc1ccccc1C1CC(=O)NC2=C1C(=O)CCC2,4.8
CCCCOc1nc(N)c2cnn(Cc3ccc(CN4CCC4)cc3)c2n1,4.859999999999999
CCCCOc1nc(N)c2cnn(Cc3ccc(CN4CCCC4)cc3)c2n1,5.125
CCCCOc1nc(N)c2cnn(Cc3ccc(CN4CCCCC4)cc3)c2n1,5.34
CCCCOc1nc(N)c2cnn(Cc3cccc(CN4CCCC4)c3)c2n1,5.09
CCCCOc1nc(N)c2cnn(Cc3cccc(CN4CCCCC4)c3)c2n1,5.26
CCCCS(=N)(=O)CCC(N)C(=O)O,4.7
CCCCS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,5.43
CCCCSc1nc(C)cc(C)c1S(=O)(=O)c1ccccc1C,4.55
CCCCSc1nc(C)cc(N=C(S)Nc2ccc(OC)cc2)n1,5.15
CCCCSc1nc2cc(OC)ccc2[nH]1,4.3
CCCC[C@@H]1CN2[C@H](c3ccc(Br)cc3)[C@@H](C)CC[C@H]2C(=O)O1,5.3
CCCC[C@@H]1CN2[C@H](c3ccc(Br)cc3)[C@H](C)CC[C@H]2C(=O)O1,5.4
CCCC[C@@H]1C[C@H]1C(NC(=O)Cc1ccccc1)c1ccc(-c2ccccc2)cc1,4.9
CCCC[C@@H]1C[C@H]1C(NC(=O)Cc1ccccc1)c1ccc(Cl)cc1,5.6
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(=O)OC)cc1,5.3
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccc(-c2ccccc2)cc1,5.1
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccc(C(=O)OC)cc1,5.0
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,5.1
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccc(Cl)cc1,5.4
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccccc1,4.9
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccccc1C(F)(F)F,5.5
CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccnc1)c1ccc(-c2ccccc2)cc1,6.1
CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccnc1)c1ccc(Cl)cc1,7.1
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccc(-c2ccccc2)cc1,4.8
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccc(C(=O)OC)cc1,4.8
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccc(Cl)cc1,5.1
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccccc1,4.7
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccco1)c1ccccc1C(F)(F)F,4.9
CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccs1)c1ccc(-c2ccccc2)cc1,5.2
CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccs1)c1ccc(C(F)(F)F)cc1,5.5
CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccs1)c1ccc(Cl)cc1,5.3
CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccs1)c1ccccc1C(F)(F)F,5.5
CCCC[C@@H]1C[C@H]1C(NS(=O)(=O)c1cccc2cccnc12)c1ccc(-c2ccccc2)cc1,5.0
CCCC[C@@H]1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1OC,5.4
CCCC[C@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,5.0
CCCC[C@H]1C[C@@H]1[C@@H]1N(C(C)=O)[C@H](c2cccc(OC)c2)CC12CC2,4.9
CCCC[C@H]1C[C@@H]1[C@@H]1N(P(=O)(c2ccccc2)c2ccccc2)C[C@@](O)(c2ccccc2)CC12CC2,5.7
CCCC[C@H]1C[C@@H]1[C@@H]1N(P(=O)(c2ccccc2)c2ccccc2)[C@](CO)(c2ccccc2)CC12CC2,5.7
CCCC[C@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,5.0
CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@@H](Cc2ccc3ccccc3c2)N/C(=N\C2CCCCC2)NC2CCCCC2)cc1.Cl.[Cl-],4.6
CCCCc1[nH]nc2c1/C(=N/O)CC(c1ccccc1)C2,4.9
CCCCc1c(O)cc(-c2cccnc2)n(-c2ccc(Cl)cc2)c1=O,5.2
CCCCc1c2ccccc2nc2[nH]c3ccccc3c12,4.8
CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl,5.4
CCCCc1ccc(-c2csc(/C(C#N)=C/c3ccc(C)o3)n2)cc1,4.9
CCCCc1ccc(-c2nc(NC(=O)C3C4CCC(O4)C3C(=O)O)sc2C)cc1,4.85
CCCCc1ccc(/N=C/NO)c(C)c1,4.18
CCCCc1ccc(C(=O)O)nc1,4.6
CCCCc1ccc(C)c(N/C=N/O)c1,4.03
CCCCc1ccc(N/C=N/O)cc1,4.19
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,4.92
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1,5.91
CCCCc1cccc([C@]2([C@H](Oc3nc(C)cc(C)n3)C(=O)O)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)c1,5.3
CCCCc1ccccc1/N=C/NO,4.29
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,4.7
CCCCc1nc2c(c3c1CC(C)OC3)CN(CCC(C)C)CC2,5.4
CCCCc1nc2c(c3c1CC(C)OC3)CN(CCOc1ccccc1)CC2,5.5
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC.Cl.Cl,5.56
CCCCc1nc2ccccc2c(=O)n1-c1ccccc1[N+](=O)[O-],4.8
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,5.2
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,4.5
